,date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond,fog,rain,snow,hail,thunder,tornado
1177,30-05-2018 20:30,85,81,86,9.2,NA,SSW,2,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1178,30-05-2018 23:30,85,81,83,11.5,NA,SSW,1,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1179,31-05-2018 02:30,84,80,86,11.5,NA,SSW,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1180,31-05-2018 05:30,83,80,88,4.6,NA,SSW,1,29.63,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1181,31-05-2018 08:30,88,82,77,4.6,NA,West,1,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1182,31-05-2018 11:30,88,80,72,4.6,NA,South,2,29.69,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1183,31-05-2018 14:30,88,84,84,6.9,NA,South,2,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1184,31-05-2018 17:30,87,83,86,6.9,NA,South,2,29.57,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1185,31-05-2018 20:30,85,83,91,6.9,NA,SSW,2,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1186,31-05-2018 23:30,84,83,95,3.5,NA,SSW,1,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1187,01-06-2018 02:30,84,82,93,3.5,NA,SSW,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1188,01-06-2018 05:30,84,82,93,4.6,NA,SSW,1,29.69,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1189,01-06-2018 08:30,86,83,90,4.6,NA,South,1,29.72,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1190,01-06-2018 11:30,89,83,78,6.9,NA,South,2,29.71,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1191,01-06-2018 14:30,89,84,81,9.2,NA,SSW,2,29.64,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1192,01-06-2018 17:30,87,82,82,4.6,NA,SSW,2,29.63,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1193,01-06-2018 20:30,86,83,90,4.6,NA,SSW,2,29.69,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1194,01-06-2018 23:30,85,82,90,6.9,NA,SSW,1,29.69,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1195,02-06-2018 02:30,84,82,91,4.6,NA,SSW,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1196,02-06-2018 05:30,84,82,93,4.6,NA,SSW,1,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1197,02-06-2018 08:30,86,83,87,4.6,NA,SSW,1,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1198,02-06-2018 11:30,90,84,79,9.2,NA,SSW,2,29.7,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1199,02-06-2018 14:30,90,77,57,11.5,NA,SSW,2,29.64,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1200,02-06-2018 17:30,86,77,69,2.3,NA,SW,2,29.66,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1201,02-06-2018 20:30,85,77,70,0,NA,,2,29.68,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1202,02-06-2018 23:30,83,76,73,0,NA,,2,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1203,03-06-2018 02:30,81,75,77,0,NA,,1,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1204,03-06-2018 05:30,81,76,80,0,NA,,1,29.63,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1205,03-06-2018 08:30,86,77,69,3.5,NA,South,2,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1206,03-06-2018 11:30,89,77,61,5.8,NA,South,2,29.62,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1207,03-06-2018 14:30,90,82,72,6.9,NA,South,2,29.56,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1208,03-06-2018 17:30,88,82,79,6.9,NA,South,2,29.55,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1209,03-06-2018 20:30,87,83,84,9.2,NA,South,2,29.58,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
1210,03-06-2018 23:30,85,82,86,6.9,NA,South,2,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1211,04-06-2018 02:30,83,81,90,0,NA,,1,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1212,04-06-2018 05:30,82,80,91,0,NA,,1,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1213,04-06-2018 08:30,86,81,81,4.6,NA,South,1,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1214,04-06-2018 11:30,90,82,72,4.6,NA,SSE,2,29.58,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1215,04-06-2018 14:30,93,83,68,4.6,NA,South,2,29.54,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1216,04-06-2018 17:30,89,84,83,4.6,NA,South,2,NA,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1217,04-06-2018 20:30,87,84,89,6.9,NA,South,2,29.59,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1218,04-06-2018 23:30,86,83,90,6.9,NA,SW,1,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1219,05-06-2018 02:30,85,83,93,3.5,NA,SW,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1220,05-06-2018 05:30,85,83,93,3.5,NA,SW,1,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1221,05-06-2018 08:30,88,84,85,0,NA,,2,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1222,05-06-2018 11:30,94,86,71,0,NA,,2,29.63,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1223,05-06-2018 14:30,93,83,68,4.6,NA,South,2,29.57,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1224,05-06-2018 17:30,89,80,69,0,NA,,2,29.61,NA,NA,NA,NA,NA,Light Thunderstorm,0,0,0,0,1,0
1225,05-06-2018 20:30,87,80,74,6.9,NA,South,2,29.66,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1226,05-06-2018 23:30,87,83,84,4.6,NA,South,2,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1227,06-06-2018 02:30,86,83,88,3.5,NA,South,1,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1228,06-06-2018 05:30,84,80,85,0,NA,,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1229,06-06-2018 08:30,89,82,73,0,NA,,2,29.69,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1230,06-06-2018 11:30,91,84,76,2.3,NA,South,2,29.68,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1231,06-06-2018 14:30,90,81,69,9.2,NA,South,2,29.6,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1232,06-06-2018 17:30,89,83,77,4.6,NA,SSW,2,29.59,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1233,06-06-2018 20:30,86,83,90,6.9,NA,SSW,2,29.62,NA,NA,NA,NA,NA,,0,0,0,0,0,0
1234,06-06-2018 23:30,85,82,88,2.3,NA,SSW,1,29.63,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1235,07-06-2018 02:30,85,81,85,0,NA,,1,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1236,07-06-2018 05:30,82,80,92,2.3,NA,SW,1,29.57,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1237,07-06-2018 08:30,88,78,66,5.8,NA,SSW,2,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1238,07-06-2018 11:30,90,80,66,6.9,NA,South,2,29.57,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1239,07-06-2018 14:30,91,82,67,9.2,NA,SSW,2,29.49,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1240,07-06-2018 17:30,89,83,77,3.5,NA,SSW,2,29.49,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1241,07-06-2018 20:30,86,78,73,0,NA,,2,29.57,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1242,07-06-2018 23:30,85,79,77,0,NA,,2,29.55,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1243,08-06-2018 02:30,83,78,82,0,NA,,1,29.53,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1244,08-06-2018 05:30,83,78,82,0,NA,,1,29.51,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1245,08-06-2018 08:30,85,79,78,0,NA,,1,29.56,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1246,08-06-2018 11:30,87,80,74,3.5,NA,SSW,2,29.51,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1247,08-06-2018 14:30,90,83,76,6.9,NA,South,2,29.45,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1248,08-06-2018 17:30,87,82,81,6.9,NA,South,2,29.41,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1249,08-06-2018 20:30,83,78,80,5.8,NA,NNW,2,29.52,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1250,08-06-2018 23:30,78,77,94,0,NA,,1,29.51,NA,NA,NA,NA,NA,Thunderstorms and Rain,0,1,0,0,1,0
1251,09-06-2018 02:30,81,78,88,11.5,NA,South,1,29.44,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1252,09-06-2018 05:30,80,78,93,9.2,NA,SSW,1,29.46,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1253,09-06-2018 08:30,83,80,86,6.9,NA,SSW,1,29.49,NA,NA,NA,NA,NA,Light Drizzle,0,1,0,0,0,0
1254,09-06-2018 11:30,88,80,72,0,NA,,2,29.47,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1255,09-06-2018 14:30,87,82,82,0,NA,,2,29.42,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1256,09-06-2018 17:30,86,83,87,4.6,NA,SSW,2,29.39,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1257,09-06-2018 20:30,86,83,89,4.6,NA,SSW,2,29.43,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1258,09-06-2018 23:30,85,80,81,9.2,NA,SSW,1,29.44,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1259,10-06-2018 02:30,84,80,84,6.9,NA,SSW,1,29.41,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1260,10-06-2018 05:30,82,78,83,2.3,NA,SW,1,29.42,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1261,10-06-2018 08:30,86,79,73,4.6,NA,South,2,29.46,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1262,10-06-2018 11:30,90,82,72,4.6,NA,South,2,29.52,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1263,10-06-2018 14:30,88,82,77,9.2,NA,SSW,2,29.38,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1264,10-06-2018 17:30,88,83,81,9.2,NA,SW,2,29.37,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1265,10-06-2018 20:30,86,83,90,4.6,NA,SW,2,29.43,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1266,10-06-2018 23:30,86,83,90,4.6,NA,SW,1,29.45,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1267,11-06-2018 02:30,86,83,89,0,NA,,1,29.44,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1268,11-06-2018 05:30,84,76,72,4.6,NA,SW,1,29.39,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1269,11-06-2018 08:30,88,78,66,4.6,NA,SW,1,29.44,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1270,11-06-2018 11:30,89,82,76,5.8,NA,SSW,2,29.44,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1271,11-06-2018 14:30,88,81,75,6.9,NA,SSW,2,29.39,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1272,11-06-2018 17:30,87,82,79,5.8,NA,SW,2,29.37,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1273,11-06-2018 20:30,86,81,81,4.6,NA,SW,2,29.43,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1274,11-06-2018 23:30,85,82,86,0,NA,,1,29.44,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1275,12-06-2018 02:30,83,81,90,0,NA,,1,29.41,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1276,12-06-2018 08:30,86,81,82,4.6,NA,SSW,1,29.44,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1277,12-06-2018 11:30,89,82,75,5.8,NA,SSW,2,29.44,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1278,12-06-2018 14:30,87,82,80,6.9,NA,SSW,2,29.4,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1279,12-06-2018 17:30,87,84,87,0,NA,,2,29.38,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1280,12-06-2018 20:30,85,81,86,11.5,NA,SW,2,29.44,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1281,12-06-2018 23:30,85,81,83,6.9,NA,SSW,2,29.48,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1282,13-06-2018 02:30,84,80,86,3.5,NA,SW,1,29.46,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1283,13-06-2018 05:30,83,80,86,10.4,NA,SSW,1,29.44,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1284,13-06-2018 08:30,87,79,72,4.6,NA,SSW,2,29.49,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1285,13-06-2018 11:30,89,80,70,9.2,NA,South,2,29.47,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1286,13-06-2018 17:30,86,81,81,11.5,NA,SW,2,29.46,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1287,13-06-2018 20:30,85,82,90,11.5,NA,SW,2,29.49,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1288,13-06-2018 23:30,85,82,88,9.2,NA,SSW,2,29.51,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1289,14-06-2018 02:30,84,82,91,6.9,NA,SSW,1,29.48,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1290,14-06-2018 05:30,84,82,91,6.9,NA,SW,1,29.49,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1291,14-06-2018 08:30,85,81,86,9.2,NA,SW,1,29.54,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1292,14-06-2018 11:30,88,83,81,9.2,NA,SW,2,29.52,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1293,14-06-2018 14:30,88,83,81,10.4,NA,SSW,2,29.46,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1294,14-06-2018 17:30,87,83,84,9.2,NA,SSW,2,29.45,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1295,14-06-2018 20:30,85,82,90,6.9,NA,South,2,29.5,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1296,14-06-2018 23:30,84,83,95,6.9,NA,South,1,29.52,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1297,15-06-2018 02:30,84,82,93,4.6,NA,SW,1,29.49,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1298,15-06-2018 05:30,82,81,96,0,NA,,1,NA,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1299,15-06-2018 08:30,86,82,83,9.2,NA,SSW,2,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1300,15-06-2018 11:30,90,82,72,9.2,NA,SSW,2,29.57,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
1301,15-06-2018 14:30,89,83,78,11.5,NA,SSW,2,NA,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
1302,15-06-2018 17:30,87,83,85,9.2,NA,SSW,2,29.52,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1303,15-06-2018 20:30,85,80,82,9.2,NA,South,2,29.57,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1304,15-06-2018 23:30,84,79,81,9.2,NA,SW,2,29.54,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1305,16-06-2018 02:30,82,77,82,4.6,NA,SW,2,29.51,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1306,16-06-2018 05:30,82,77,82,4.6,NA,SW,2,29.57,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1307,16-06-2018 08:30,86,80,78,4.6,NA,South,2,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1308,16-06-2018 11:30,90,81,69,5.8,NA,SSW,2,29.61,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
1309,16-06-2018 14:30,90,83,75,6.9,NA,SSW,2,29.55,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1310,16-06-2018 17:30,87,83,85,6.9,NA,SSW,2,NA,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1311,16-06-2018 23:30,85,79,77,0,NA,,2,29.6,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1312,17-06-2018 02:30,85,79,77,0,NA,,2,29.57,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1313,17-06-2018 05:30,83,80,86,3.5,NA,South,1,29.57,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1314,17-06-2018 08:30,87,78,67,4.6,NA,SSW,2,29.59,NA,NA,NA,NA,NA,,0,0,0,0,0,0
1315,17-06-2018 11:30,89,82,74,4.6,NA,South,2,29.57,NA,NA,NA,NA,NA,,0,0,0,0,0,0
1316,17-06-2018 14:30,90,75,52,9.2,NA,SW,2,29.5,NA,NA,NA,NA,NA,,0,0,0,0,0,0
1317,17-06-2018 17:30,88,83,82,9.2,NA,SW,2,29.51,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1318,17-06-2018 20:30,86,83,87,11.5,NA,SSW,2,29.55,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
1319,17-06-2018 23:30,86,83,89,3.5,NA,SSW,2,29.56,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1320,18-06-2018 02:30,85,82,90,2.3,NA,SSW,2,29.52,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1321,18-06-2018 05:30,85,81,84,0,NA,,2,29.53,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1322,18-06-2018 08:30,88,80,72,0,NA,,2,29.57,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1323,18-06-2018 11:30,91,82,69,4.6,NA,South,2,29.56,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
1324,18-06-2018 14:30,91,82,69,6.9,NA,South,2,29.51,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1325,18-06-2018 17:30,88,83,80,9.2,NA,South,2,29.49,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1326,18-06-2018 20:30,87,82,82,6.9,NA,South,2,29.54,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1327,18-06-2018 23:30,87,83,83,0,NA,,2,29.57,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1328,19-06-2018 02:30,87,82,80,0,NA,,2,29.54,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1329,19-06-2018 05:30,83,80,88,0,NA,,2,29.53,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1330,19-06-2018 08:30,87,81,76,0,NA,,2,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1331,19-06-2018 11:30,90,82,72,4.6,NA,South,2,29.56,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1332,19-06-2018 14:30,91,84,76,6.9,NA,SSW,2,29.5,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1333,19-06-2018 17:30,88,83,81,9.2,NA,SSW,2,29.5,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1334,19-06-2018 20:30,87,83,86,4.6,NA,SSW,2,29.56,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1335,19-06-2018 23:30,87,82,81,4.6,NA,South,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1336,20-06-2018 02:30,85,69,49,0,NA,,1,29.54,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1337,20-06-2018 05:30,83,80,86,2.3,NA,SW,1,29.56,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1338,20-06-2018 08:30,86,80,78,4.6,NA,SSW,2,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1339,20-06-2018 11:30,90,82,72,5.8,NA,South,2,29.59,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1340,20-06-2018 14:30,90,83,74,6.9,NA,South,2,29.53,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1341,20-06-2018 17:30,88,83,83,6.9,NA,South,2,29.52,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1342,20-06-2018 20:30,86,82,83,9.2,NA,SSW,2,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1343,20-06-2018 23:30,85,81,85,9.2,NA,SSW,1,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1344,21-06-2018 02:30,84,80,86,4.6,NA,SSW,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1345,21-06-2018 05:30,83,80,86,2.3,NA,SSW,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1346,21-06-2018 08:30,86,80,76,2.3,NA,South,1,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1347,21-06-2018 11:30,85,82,88,4.6,NA,SSW,2,29.63,NA,NA,NA,NA,NA,Light Drizzle,0,1,0,0,0,0
1348,21-06-2018 14:30,84,82,91,4.6,NA,South,1,29.57,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1349,21-06-2018 17:30,84,82,91,9.2,NA,SW,1,29.58,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1350,21-06-2018 20:30,85,82,86,0,NA,,1,29.63,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1351,21-06-2018 23:30,82,79,89,4.6,NA,South,1,29.61,NA,NA,NA,NA,NA,Thunderstorms and Rain,0,1,0,0,1,0
1352,22-06-2018 02:30,81,78,90,4.6,NA,South,1,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1353,22-06-2018 05:30,81,77,84,6.9,NA,SW,1,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1354,22-06-2018 08:30,82,78,85,3.5,NA,SSW,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1355,22-06-2018 11:30,89,80,67,3.5,NA,SW,2,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1356,22-06-2018 14:30,85,81,84,5.8,NA,SSW,2,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1357,22-06-2018 17:30,85,81,84,11.5,NA,SSW,2,29.55,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1358,22-06-2018 20:30,84,81,89,6.9,NA,SSW,2,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1359,22-06-2018 23:30,83,80,89,4.6,NA,South,1,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1360,23-06-2018 02:30,82,80,92,4.6,NA,SSW,1,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1361,23-06-2018 05:30,82,80,92,11.5,NA,SW,1,29.57,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1362,23-06-2018 08:30,84,80,84,6.9,NA,SSW,1,29.63,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1363,23-06-2018 11:30,86,81,81,9.2,NA,SW,2,29.62,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1364,23-06-2018 14:30,86,81,82,11.5,NA,SSW,2,29.57,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1365,23-06-2018 17:30,85,81,86,11.5,NA,SSW,2,29.56,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1366,23-06-2018 20:30,84,80,85,9.2,NA,South,2,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1367,23-06-2018 23:30,83,80,86,4.6,NA,SW,1,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1368,24-06-2018 02:30,83,79,83,4.6,NA,SW,1,29.57,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1369,24-06-2018 05:30,82,79,89,6.9,NA,SW,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1370,24-06-2018 08:30,86,81,81,9.2,NA,SSW,2,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1371,24-06-2018 11:30,88,82,77,11.5,NA,SSW,2,29.6,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1372,24-06-2018 14:30,89,82,75,11.5,NA,South,2,29.53,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1373,24-06-2018 17:30,87,82,82,11.5,NA,South,2,29.51,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1374,24-06-2018 20:30,86,82,83,9.2,NA,,2,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1375,24-06-2018 23:30,85,81,83,11.5,NA,SSW,1,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1376,25-06-2018 02:30,83,80,86,9.2,NA,SSW,1,29.56,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1377,25-06-2018 05:30,82,79,88,9.2,NA,SSW,1,29.55,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1378,25-06-2018 08:30,84,81,87,9.2,NA,SSW,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1379,25-06-2018 11:30,86,81,81,6.9,NA,SSW,2,29.55,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1380,25-06-2018 14:30,87,82,81,9.2,NA,SSW,2,29.51,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
